route,route_name,stop_seq,stop,lat,lon,date,hour,is_peak,passengers,traffic,speed,delay,buses,wait_time,new_wait,load,new_load,overcrowded,new_overcrowded,seg_dist,cum_dist,travel_time,cum_travel_time,efficiency,total_buses_on_route,action,growth,rank,alert,alt_route
R1,Sitabuldi to Hingna MIDC,17,Hingna MIDC Phase 1,21.1100984,78.9908833,2025-04-08,18,1,69,Very High,12.0,25,3,10,3.3,1.15,0.38,1,0,0.0,42.589,0.0,219.68,0.48,4,Add Bus,0.045,19.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,18,Hingna MIDC Phase 2,21.1100984,78.9908833,2025-04-08,18,1,67,Very High,13.9,25,3,10,3.3,1.12,0.37,1,0,0.0,42.589,0.0,219.68,0.56,4,Add Bus,-0.029,21.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,19,Hingna MIDC Bus Stop (Final),21.1100984,78.9908833,2025-04-08,18,1,66,Very High,14.7,17,2,10,5.0,1.1,0.55,1,0,0.0,42.589,0.0,219.68,0.86,4,Add Bus,-0.015,22.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,1,Sitabuldi Bus Terminal,21.1414478,79.0824843,2025-04-08,19,1,84,Very High,12.1,21,3,10,3.3,1.2,0.47,1,0,0.0,0.0,0.0,0.0,0.58,4,Add Bus,0.273,4.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,2,RBI Square / Variety Square,21.146596600000002,79.08227155,2025-04-08,19,1,84,Very High,11.4,27,3,10,3.3,1.2,0.47,1,0,0.573,0.573,3.02,3.02,0.42,4,Add Bus,0.0,4.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,3,Morris College T-Point,21.1517454,79.0820588,2025-04-08,19,1,53,Very High,11.0,23,4,10,2.5,0.88,0.22,0,0,0.573,1.146,3.13,6.15,0.48,4,Reroute,-0.369,35.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,4,Jhansi Rani Square,21.141582399999997,79.06463595,2025-04-08,19,1,67,Very High,13.0,21,2,10,5.0,1.12,0.56,1,0,2.131,3.277,9.84,15.99,0.62,4,Add Bus,0.264,21.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,5,Dharampeth College,21.1314194,79.0472131,2025-04-08,19,1,51,Very High,11.4,15,3,10,3.3,0.85,0.28,0,0,2.131,5.408,11.22,27.21,0.76,4,Reroute,-0.239,37.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,6,Dharampeth,21.1409684,79.0624344,2025-04-08,19,1,50,High,17.5,20,4,10,2.5,0.83,0.21,0,0,1.903,7.311,6.52,33.73,0.88,4,Increase Frequency,-0.02,38.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,7,Law College Square,21.1468151,79.0618908,2025-04-08,19,1,52,High,15.5,12,2,10,5.0,0.87,0.43,0,0,0.653,7.964,2.53,36.26,1.29,4,Normal,0.04,36.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,8,Ambazari Lake,21.1286919,79.0457448,2025-04-08,19,1,63,Very High,10.8,17,4,10,2.5,1.05,0.26,1,0,2.62,10.584,14.56,50.82,0.64,4,Add Bus,0.212,25.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,9,VNIT Main Gate,21.1260843,79.0497523,2025-04-08,19,1,45,Very High,9.5,21,3,10,3.3,0.75,0.25,0,0,0.507,11.091,3.2,54.02,0.45,4,Reroute,-0.286,43.0,Seats Available,Use R3
R1,Sitabuldi to Hingna MIDC,10,Bajaj Nagar,21.1275893,79.0615901,2025-04-08,19,1,50,High,18.3,9,2,10,5.0,0.83,0.42,0,0,1.239,12.33,4.06,58.08,2.03,4,Normal,0.111,38.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,11,Laxmi Nagar,21.1254686,79.0639778,2025-04-08,19,1,53,Very High,9.6,18,2,10,5.0,0.88,0.44,0,0,0.342,12.672,2.14,60.22,0.53,4,Reroute,0.06,35.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,12,Subhash Nagar,21.1233162,79.0420532,2025-04-08,19,1,58,High,13.5,17,3,10,3.3,0.97,0.32,0,0,2.287,14.959,10.16,70.38,0.79,4,Increase Frequency,0.094,30.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,13,Wadi T-Point,21.1491394,78.9777061,2025-04-08,19,1,52,High,16.2,17,2,10,5.0,0.87,0.43,0,0,7.265,22.224,26.91,97.29,0.95,4,Increase Frequency,-0.103,36.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,14,Hingna T-Point,21.1230151,79.0378219,2025-04-08,19,1,53,Very High,10.2,25,3,10,3.3,0.88,0.29,0,0,6.878,29.102,40.46,137.75,0.41,4,Reroute,0.019,35.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,15,Hingna Village,21.0751769,78.9683723,2025-04-08,19,1,62,Very High,14.6,25,2,10,5.0,1.03,0.52,1,0,8.956,38.058,36.81,174.56,0.58,4,Add Bus,0.17,26.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,16,Hingna MIDC Gate,21.1100984,78.9908833,2025-04-08,19,1,83,Very High,14.0,16,3,10,3.3,1.2,0.46,1,0,4.531,42.589,19.42,193.98,0.88,4,Add Bus,0.339,5.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,17,Hingna MIDC Phase 1,21.1100984,78.9908833,2025-04-08,19,1,65,Very High,9.9,16,2,10,5.0,1.08,0.54,1,0,0.0,42.589,0.0,193.98,0.62,4,Add Bus,-0.217,23.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,18,Hingna MIDC Phase 2,21.1100984,78.9908833,2025-04-08,19,1,80,Very High,13.2,15,4,10,2.5,1.2,0.33,1,0,0.0,42.589,0.0,193.98,0.88,4,Add Bus,0.231,8.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,19,Hingna MIDC Bus Stop (Final),21.1100984,78.9908833,2025-04-08,19,1,72,High,15.3,11,4,10,2.5,1.2,0.3,1,0,0.0,42.589,0.0,193.98,1.39,4,Add Bus,-0.1,16.0,Bus Full,Same Route
R1,Sitabuldi to Hingna MIDC,1,Sitabuldi Bus Terminal,21.1414478,79.0824843,2025-04-08,20,0,43,Low,39.9,2,3,5,1.7,0.72,0.24,0,0,0.0,0.0,0.0,0.0,19.95,4,Normal,-0.403,45.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,2,RBI Square / Variety Square,21.146596600000002,79.08227155,2025-04-08,20,0,43,Low,36.0,3,2,5,2.5,0.72,0.36,0,0,0.573,0.573,0.96,0.96,12.0,4,Normal,0.0,45.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,3,Morris College T-Point,21.1517454,79.0820588,2025-04-08,20,0,33,Low,39.9,3,1,5,5.0,0.55,0.55,0,0,0.573,1.146,0.86,1.82,13.3,4,Normal,-0.233,55.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,4,Jhansi Rani Square,21.141582399999997,79.06463595,2025-04-08,20,0,49,Moderate,28.5,6,2,5,2.5,0.82,0.41,0,0,2.131,3.277,4.49,6.31,4.75,4,Normal,0.485,39.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,5,Dharampeth College,21.1314194,79.0472131,2025-04-08,20,0,32,Low,38.5,1,1,5,5.0,0.53,0.53,0,0,2.131,5.408,3.32,9.63,38.5,4,Normal,-0.347,56.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,6,Dharampeth,21.1409684,79.0624344,2025-04-08,20,0,40,High,13.8,7,1,5,5.0,0.67,0.67,0,0,1.903,7.311,8.27,17.9,1.97,4,Normal,0.25,48.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,7,Law College Square,21.1468151,79.0618908,2025-04-08,20,0,38,Moderate,24.1,3,1,5,5.0,0.63,0.63,0,0,0.653,7.964,1.63,19.53,8.03,4,Normal,-0.05,50.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,8,Ambazari Lake,21.1286919,79.0457448,2025-04-08,20,0,44,High,18.3,8,1,5,5.0,0.73,0.73,0,0,2.62,10.584,8.59,28.12,2.29,4,Normal,0.158,44.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,9,VNIT Main Gate,21.1260843,79.0497523,2025-04-08,20,0,44,High,16.7,14,2,5,2.5,0.73,0.37,0,0,0.507,11.091,1.82,29.94,1.19,4,Normal,0.0,44.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,10,Bajaj Nagar,21.1275893,79.0615901,2025-04-08,20,0,36,Low,34.6,2,2,5,2.5,0.6,0.3,0,0,1.239,12.33,2.15,32.09,17.3,4,Normal,-0.182,52.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,11,Laxmi Nagar,21.1254686,79.0639778,2025-04-08,20,0,35,High,12.1,9,1,5,5.0,0.58,0.58,0,0,0.342,12.672,1.7,33.79,1.34,4,Normal,-0.028,53.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,12,Subhash Nagar,21.1233162,79.0420532,2025-04-08,20,0,33,Moderate,26.5,6,1,5,5.0,0.55,0.55,0,0,2.287,14.959,5.18,38.97,4.42,4,Normal,-0.057,55.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,13,Wadi T-Point,21.1491394,78.9777061,2025-04-08,20,0,39,Low,36.6,0,3,5,1.7,0.65,0.22,0,0,7.265,22.224,11.91,50.88,36.6,4,Normal,0.182,49.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,14,Hingna T-Point,21.1230151,79.0378219,2025-04-08,20,0,38,Low,30.9,2,1,5,5.0,0.63,0.63,0,0,6.878,29.102,13.36,64.24,15.45,4,Normal,-0.026,50.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,15,Hingna Village,21.0751769,78.9683723,2025-04-08,20,0,32,Low,31.3,0,1,5,5.0,0.53,0.53,0,0,8.956,38.058,17.17,81.41,31.3,4,Normal,-0.158,56.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,16,Hingna MIDC Gate,21.1100984,78.9908833,2025-04-08,20,0,42,Low,36.2,3,1,5,5.0,0.7,0.7,0,0,4.531,42.589,7.51,88.92,12.07,4,Normal,0.312,46.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,17,Hingna MIDC Phase 1,21.1100984,78.9908833,2025-04-08,20,0,50,Moderate,28.2,5,2,5,2.5,0.83,0.42,0,0,0.0,42.589,0.0,88.92,5.64,4,Normal,0.19,38.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,18,Hingna MIDC Phase 2,21.1100984,78.9908833,2025-04-08,20,0,50,High,13.7,13,2,5,2.5,0.83,0.42,0,0,0.0,42.589,0.0,88.92,1.05,4,Normal,0.0,38.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,19,Hingna MIDC Bus Stop (Final),21.1100984,78.9908833,2025-04-08,20,0,50,High,16.8,13,1,5,5.0,0.83,0.83,0,0,0.0,42.589,0.0,88.92,1.29,4,Normal,0.0,38.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,1,Sitabuldi Bus Terminal,21.1414478,79.0824843,2025-04-09,7,0,44,Low,31.7,0,1,5,5.0,0.73,0.73,0,0,0.0,0.0,0.0,0.0,31.7,4,Normal,-0.12,44.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,2,RBI Square / Variety Square,21.146596600000002,79.08227155,2025-04-09,7,0,52,Low,33.3,3,2,5,2.5,0.87,0.43,0,0,0.573,0.573,1.03,1.03,11.1,4,Normal,0.182,36.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,3,Morris College T-Point,21.1517454,79.0820588,2025-04-09,7,0,36,High,16.4,14,2,5,2.5,0.6,0.3,0,0,0.573,1.146,2.1,3.13,1.17,4,Normal,-0.308,52.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,4,Jhansi Rani Square,21.141582399999997,79.06463595,2025-04-09,7,0,46,Low,32.6,1,1,5,5.0,0.77,0.77,0,0,2.131,3.277,3.92,7.05,32.6,4,Normal,0.278,42.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,5,Dharampeth College,21.1314194,79.0472131,2025-04-09,7,0,39,Low,37.1,1,3,5,1.7,0.65,0.22,0,0,2.131,5.408,3.45,10.5,37.1,4,Normal,-0.152,49.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,6,Dharampeth,21.1409684,79.0624344,2025-04-09,7,0,29,Moderate,24.4,5,1,5,5.0,0.48,0.48,0,0,1.903,7.311,4.68,15.18,4.88,4,Normal,-0.256,59.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,7,Law College Square,21.1468151,79.0618908,2025-04-09,7,0,32,Low,37.3,0,1,5,5.0,0.53,0.53,0,0,0.653,7.964,1.05,16.23,37.3,4,Normal,0.103,56.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,8,Ambazari Lake,21.1286919,79.0457448,2025-04-09,7,0,40,High,19.7,14,3,5,1.7,0.67,0.22,0,0,2.62,10.584,7.98,24.21,1.41,4,Normal,0.25,48.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,9,VNIT Main Gate,21.1260843,79.0497523,2025-04-09,7,0,31,Low,39.1,2,1,5,5.0,0.52,0.52,0,0,0.507,11.091,0.78,24.99,19.55,4,Normal,-0.225,57.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,10,Bajaj Nagar,21.1275893,79.0615901,2025-04-09,7,0,39,Low,39.4,1,2,5,2.5,0.65,0.32,0,0,1.239,12.33,1.89,26.88,39.4,4,Normal,0.258,49.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,11,Laxmi Nagar,21.1254686,79.0639778,2025-04-09,7,0,36,Low,31.3,1,1,5,5.0,0.6,0.6,0,0,0.342,12.672,0.66,27.54,31.3,4,Normal,-0.077,52.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,12,Subhash Nagar,21.1233162,79.0420532,2025-04-09,7,0,40,Low,37.1,0,1,5,5.0,0.67,0.67,0,0,2.287,14.959,3.7,31.24,37.1,4,Normal,0.111,48.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,13,Wadi T-Point,21.1491394,78.9777061,2025-04-09,7,0,37,High,15.3,9,3,5,1.7,0.62,0.21,0,0,7.265,22.224,28.49,59.73,1.7,4,Normal,-0.075,51.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,14,Hingna T-Point,21.1230151,79.0378219,2025-04-09,7,0,37,Low,32.2,3,1,5,5.0,0.62,0.62,0,0,6.878,29.102,12.82,72.55,10.73,4,Normal,0.0,51.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,15,Hingna Village,21.0751769,78.9683723,2025-04-09,7,0,40,Low,39.7,0,3,5,1.7,0.67,0.22,0,0,8.956,38.058,13.54,86.09,39.7,4,Normal,0.081,48.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,16,Hingna MIDC Gate,21.1100984,78.9908833,2025-04-09,7,0,48,Moderate,20.1,7,1,5,5.0,0.8,0.8,0,0,4.531,42.589,13.53,99.62,2.87,4,Normal,0.2,40.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,17,Hingna MIDC Phase 1,21.1100984,78.9908833,2025-04-09,7,0,59,High,12.0,8,1,5,5.0,0.98,0.98,0,0,0.0,42.589,0.0,99.62,1.5,4,Normal,0.229,29.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,18,Hingna MIDC Phase 2,21.1100984,78.9908833,2025-04-09,7,0,50,Low,31.5,2,1,5,5.0,0.83,0.83,0,0,0.0,42.589,0.0,99.62,15.75,4,Normal,-0.153,38.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,19,Hingna MIDC Bus Stop (Final),21.1100984,78.9908833,2025-04-09,7,0,40,Moderate,27.1,4,2,5,2.5,0.67,0.33,0,0,0.0,42.589,0.0,99.62,6.78,4,Normal,-0.2,48.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,1,Sitabuldi Bus Terminal,21.1414478,79.0824843,2025-04-09,8,1,63,Very High,8.3,16,2,10,5.0,1.05,0.52,1,0,0.0,0.0,0.0,0.0,0.52,4,Add Bus,0.575,25.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,2,RBI Square / Variety Square,21.146596600000002,79.08227155,2025-04-09,8,1,66,Very High,14.9,21,4,10,2.5,1.1,0.28,1,0,0.573,0.573,2.31,2.31,0.71,4,Add Bus,0.048,22.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,3,Morris College T-Point,21.1517454,79.0820588,2025-04-09,8,1,62,Very High,14.5,22,3,10,3.3,1.03,0.34,1,0,0.573,1.146,2.37,4.68,0.66,4,Add Bus,-0.061,26.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,4,Jhansi Rani Square,21.141582399999997,79.06463595,2025-04-09,8,1,72,High,12.2,12,4,10,2.5,1.2,0.3,1,0,2.131,3.277,10.48,15.16,1.02,4,Add Bus,0.161,16.0,Bus Full,Same Route
R1,Sitabuldi to Hingna MIDC,5,Dharampeth College,21.1314194,79.0472131,2025-04-09,8,1,48,High,15.9,19,2,10,5.0,0.8,0.4,0,0,2.131,5.408,8.04,23.2,0.84,4,Increase Frequency,-0.333,40.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,6,Dharampeth,21.1409684,79.0624344,2025-04-09,8,1,54,High,18.3,14,4,10,2.5,0.9,0.22,0,0,1.903,7.311,6.24,29.44,1.31,4,Normal,0.125,34.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,7,Law College Square,21.1468151,79.0618908,2025-04-09,8,1,48,High,17.5,18,3,10,3.3,0.8,0.27,0,0,0.653,7.964,2.24,31.68,0.97,4,Increase Frequency,-0.111,40.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,8,Ambazari Lake,21.1286919,79.0457448,2025-04-09,8,1,52,High,13.0,19,3,10,3.3,0.87,0.29,0,0,2.62,10.584,12.09,43.77,0.68,4,Increase Frequency,0.083,36.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,9,VNIT Main Gate,21.1260843,79.0497523,2025-04-09,8,1,64,Very High,13.6,19,4,10,2.5,1.07,0.27,1,0,0.507,11.091,2.24,46.01,0.72,4,Add Bus,0.231,24.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,10,Bajaj Nagar,21.1275893,79.0615901,2025-04-09,8,1,50,Very High,11.4,23,3,10,3.3,0.83,0.28,0,0,1.239,12.33,6.52,52.53,0.5,4,Reroute,-0.219,38.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,11,Laxmi Nagar,21.1254686,79.0639778,2025-04-09,8,1,52,High,14.5,13,3,10,3.3,0.87,0.29,0,0,0.342,12.672,1.42,53.95,1.12,4,Normal,0.04,36.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,12,Subhash Nagar,21.1233162,79.0420532,2025-04-09,8,1,52,High,17.5,18,2,10,5.0,0.87,0.43,0,0,2.287,14.959,7.84,61.79,0.97,4,Increase Frequency,0.0,36.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,13,Wadi T-Point,21.1491394,78.9777061,2025-04-09,8,1,62,Very High,13.0,16,2,10,5.0,1.03,0.52,1,0,7.265,22.224,33.53,95.32,0.81,4,Add Bus,0.192,26.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,14,Hingna T-Point,21.1230151,79.0378219,2025-04-09,8,1,63,Very High,9.3,19,4,10,2.5,1.05,0.26,1,0,6.878,29.102,44.37,139.69,0.49,4,Add Bus,0.016,25.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,15,Hingna Village,21.0751769,78.9683723,2025-04-09,8,1,52,High,13.8,15,3,10,3.3,0.87,0.29,0,0,8.956,38.058,38.94,178.63,0.92,4,Normal,-0.175,36.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,16,Hingna MIDC Gate,21.1100984,78.9908833,2025-04-09,8,1,68,High,17.6,17,3,10,3.3,1.13,0.38,1,0,4.531,42.589,15.45,194.08,1.04,4,Add Bus,0.308,20.0,Bus Full,Same Route
R1,Sitabuldi to Hingna MIDC,17,Hingna MIDC Phase 1,21.1100984,78.9908833,2025-04-09,8,1,72,Very High,12.0,18,3,10,3.3,1.2,0.4,1,0,0.0,42.589,0.0,194.08,0.67,4,Add Bus,0.059,16.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,18,Hingna MIDC Phase 2,21.1100984,78.9908833,2025-04-09,8,1,75,High,14.5,12,2,10,5.0,1.2,0.62,1,0,0.0,42.589,0.0,194.08,1.21,4,Add Bus,0.042,13.0,Bus Full,Same Route
R1,Sitabuldi to Hingna MIDC,19,Hingna MIDC Bus Stop (Final),21.1100984,78.9908833,2025-04-09,8,1,71,Very High,14.7,18,2,10,5.0,1.18,0.59,1,0,0.0,42.589,0.0,194.08,0.82,4,Add Bus,-0.053,17.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,1,Sitabuldi Bus Terminal,21.1414478,79.0824843,2025-04-09,9,1,66,High,18.2,11,3,10,3.3,1.1,0.37,1,0,0.0,0.0,0.0,0.0,1.65,4,Add Bus,-0.07,22.0,Bus Full,Same Route
R1,Sitabuldi to Hingna MIDC,2,RBI Square / Variety Square,21.146596600000002,79.08227155,2025-04-09,9,1,77,Very High,12.7,23,3,10,3.3,1.2,0.43,1,0,0.573,0.573,2.71,2.71,0.55,4,Add Bus,0.167,11.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,3,Morris College T-Point,21.1517454,79.0820588,2025-04-09,9,1,56,Very High,8.0,27,2,10,5.0,0.93,0.47,0,0,0.573,1.146,4.3,7.01,0.3,4,Reroute,-0.273,32.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,4,Jhansi Rani Square,21.141582399999997,79.06463595,2025-04-09,9,1,76,High,13.8,14,3,10,3.3,1.2,0.42,1,0,2.131,3.277,9.27,16.28,0.99,4,Add Bus,0.357,12.0,Bus Full,Same Route
R1,Sitabuldi to Hingna MIDC,5,Dharampeth College,21.1314194,79.0472131,2025-04-09,9,1,50,Very High,9.8,20,2,10,5.0,0.83,0.42,0,0,2.131,5.408,13.05,29.33,0.49,4,Reroute,-0.342,38.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,6,Dharampeth,21.1409684,79.0624344,2025-04-09,9,1,58,Very High,13.5,23,3,10,3.3,0.97,0.32,0,0,1.903,7.311,8.46,37.79,0.59,4,Reroute,0.16,30.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,7,Law College Square,21.1468151,79.0618908,2025-04-09,9,1,61,Very High,13.8,19,2,10,5.0,1.02,0.51,1,0,0.653,7.964,2.84,40.63,0.73,4,Add Bus,0.052,27.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,8,Ambazari Lake,21.1286919,79.0457448,2025-04-09,9,1,50,High,15.4,12,3,10,3.3,0.83,0.28,0,0,2.62,10.584,10.21,50.84,1.28,4,Normal,-0.18,38.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,9,VNIT Main Gate,21.1260843,79.0497523,2025-04-09,9,1,50,High,19.4,11,2,10,5.0,0.83,0.42,0,0,0.507,11.091,1.57,52.41,1.76,4,Normal,0.0,38.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,10,Bajaj Nagar,21.1275893,79.0615901,2025-04-09,9,1,53,Very High,11.2,24,3,10,3.3,0.88,0.29,0,0,1.239,12.33,6.64,59.05,0.47,4,Reroute,0.06,35.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,11,Laxmi Nagar,21.1254686,79.0639778,2025-04-09,9,1,54,High,12.9,16,2,10,5.0,0.9,0.45,0,0,0.342,12.672,1.59,60.64,0.81,4,Increase Frequency,0.019,34.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,12,Subhash Nagar,21.1233162,79.0420532,2025-04-09,9,1,50,High,14.6,14,2,10,5.0,0.83,0.42,0,0,2.287,14.959,9.4,70.04,1.04,4,Normal,-0.074,38.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,13,Wadi T-Point,21.1491394,78.9777061,2025-04-09,9,1,60,Very High,14.0,21,2,10,5.0,1.0,0.5,0,0,7.265,22.224,31.14,101.18,0.67,4,Reroute,0.2,28.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,14,Hingna T-Point,21.1230151,79.0378219,2025-04-09,9,1,50,Very High,11.0,25,3,10,3.3,0.83,0.28,0,0,6.878,29.102,37.52,138.7,0.44,4,Reroute,-0.167,38.0,Almost Full,Use R3
R1,Sitabuldi to Hingna MIDC,15,Hingna Village,21.0751769,78.9683723,2025-04-09,9,1,45,Very High,13.4,25,3,10,3.3,0.75,0.25,0,0,8.956,38.058,40.1,178.8,0.54,4,Reroute,-0.1,43.0,Seats Available,Use R3
R1,Sitabuldi to Hingna MIDC,16,Hingna MIDC Gate,21.1100984,78.9908833,2025-04-09,9,1,64,Very High,10.9,27,2,10,5.0,1.07,0.53,1,0,4.531,42.589,24.94,203.74,0.4,4,Add Bus,0.422,24.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,17,Hingna MIDC Phase 1,21.1100984,78.9908833,2025-04-09,9,1,70,High,14.7,13,3,10,3.3,1.17,0.39,1,0,0.0,42.589,0.0,203.74,1.13,4,Add Bus,0.094,18.0,Bus Full,Same Route
R1,Sitabuldi to Hingna MIDC,18,Hingna MIDC Phase 2,21.1100984,78.9908833,2025-04-09,9,1,68,Very High,14.8,25,4,10,2.5,1.13,0.28,1,0,0.0,42.589,0.0,203.74,0.59,4,Add Bus,-0.029,20.0,Bus Full,Use R3
R1,Sitabuldi to Hingna MIDC,19,Hingna MIDC Bus Stop (Final),21.1100984,78.9908833,2025-04-09,9,1,73,High,14.0,18,3,10,3.3,1.2,0.41,1,0,0.0,42.589,0.0,203.74,0.78,4,Add Bus,0.074,15.0,Bus Full,Same Route
R1,Sitabuldi to Hingna MIDC,1,Sitabuldi Bus Terminal,21.1414478,79.0824843,2025-04-09,12,0,50,Moderate,22.5,6,1,5,5.0,0.83,0.83,0,0,0.0,0.0,0.0,0.0,3.75,4,Normal,-0.315,38.0,Almost Full,Same Route
R1,Sitabuldi to Hingna MIDC,2,RBI Square / Variety Square,21.146596600000002,79.08227155,2025-04-09,12,0,47,Low,30.4,1,1,5,5.0,0.78,0.78,0,0,0.573,0.573,1.13,1.13,30.4,4,Normal,-0.06,41.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,3,Morris College T-Point,21.1517454,79.0820588,2025-04-09,12,0,34,Low,37.5,2,1,5,5.0,0.57,0.57,0,0,0.573,1.146,0.92,2.05,18.75,4,Normal,-0.277,54.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,4,Jhansi Rani Square,21.141582399999997,79.06463595,2025-04-09,12,0,45,Moderate,20.6,5,1,5,5.0,0.75,0.75,0,0,2.131,3.277,6.21,8.26,4.12,4,Normal,0.324,43.0,Seats Available,Same Route
R1,Sitabuldi to Hingna MIDC,5,Dharampeth College,21.1314194,79.0472131,2025-04-09,12,0,35,Moderate,28.8,3,3,5,1.7,0.58,0.19,0,0,2.131,5.408,4.44,12.7,9.6,4,Normal,-0.222,53.0,Seats Available,Same Route
